date,place_category,change_from_baseline
2021-04-17,retail_recreation_avg,-19
2021-04-17,grocery_pharmacy_avg,5.71
2021-04-17,parks_avg,-20.14
2021-04-17,transit_stations_avg,-29.71
2021-04-17,workplaces_avg,-25.29
2021-04-17,residential_avg,7.71
2021-04-18,retail_recreation,-23
2021-04-18,grocery_pharmacy,-1
2021-04-18,parks,-36
2021-04-18,transit_stations,-36
2021-04-18,workplaces,-10
2021-04-18,residential,10
2021-04-18,retail_recreation_avg,-21.14
2021-04-18,grocery_pharmacy_avg,3.43
2021-04-18,parks_avg,-24.86
2021-04-18,transit_stations_avg,-32.71
2021-04-18,workplaces_avg,-25.14
2021-04-18,residential_avg,9
2021-04-19,retail_recreation,-18
2021-04-19,grocery_pharmacy,3
2021-04-19,parks,-21
2021-04-19,transit_stations,-33
2021-04-19,workplaces,-24
2021-04-19,residential,8
2021-04-19,retail_recreation_avg,-23
2021-04-19,grocery_pharmacy_avg,0.71
2021-04-19,parks_avg,-27.57
2021-04-19,transit_stations_avg,-34.71
2021-04-19,workplaces_avg,-24.43
2021-04-19,residential_avg,9.57
2021-04-20,retail_recreation,-17
2021-04-20,grocery_pharmacy,6
2021-04-20,parks,-20
2021-04-20,transit_stations,-31
2021-04-20,workplaces,-25
2021-04-20,residential,8
2021-04-20,retail_recreation_avg,-21.14
2021-04-20,grocery_pharmacy_avg,1.71
2021-04-20,parks_avg,-26.14
2021-04-20,transit_stations_avg,-33.86
2021-04-20,workplaces_avg,-22.71
2021-04-20,residential_avg,9
2021-04-21,retail_recreation,-15
2021-04-21,grocery_pharmacy,7
2021-04-21,parks,-18
2021-04-21,transit_stations,-31
2021-04-21,workplaces,-24
2021-04-21,residential,8
2021-04-21,retail_recreation_avg,-19.71
2021-04-21,grocery_pharmacy_avg,2.71
2021-04-21,parks_avg,-25.14
2021-04-21,transit_stations_avg,-33.29
2021-04-21,workplaces_avg,-21.57
2021-04-21,residential_avg,8.71
2021-04-22,retail_recreation,-16
2021-04-22,grocery_pharmacy,6
2021-04-22,parks,-20
2021-04-22,transit_stations,-31
2021-04-22,workplaces,-24
2021-04-22,residential,8
2021-04-22,retail_recreation_avg,-18.86
2021-04-22,grocery_pharmacy_avg,3.29
2021-04-22,parks_avg,-24.71
2021-04-22,transit_stations_avg,-33
2021-04-22,workplaces_avg,-21.14
2021-04-22,residential_avg,8.57
2021-04-23,retail_recreation,-16
2021-04-23,grocery_pharmacy,4
2021-04-23,parks,-23
2021-04-23,transit_stations,-32
2021-04-23,workplaces,-22
2021-04-23,residential,9
2021-04-23,retail_recreation_avg,-18.29
2021-04-23,grocery_pharmacy_avg,3.57
2021-04-23,parks_avg,-24.43
2021-04-23,transit_stations_avg,-32.71
2021-04-23,workplaces_avg,-20.86
2021-04-23,residential_avg,8.57
2021-04-24,retail_recreation,-17
2021-04-24,grocery_pharmacy,5
2021-04-24,parks,-28
2021-04-24,transit_stations,-31
2021-04-24,workplaces,-15
2021-04-24,residential,8
2021-04-24,retail_recreation_avg,-17.43
2021-04-24,grocery_pharmacy_avg,4.29
2021-04-24,parks_avg,-23.71
2021-04-24,transit_stations_avg,-32.14
2021-04-24,workplaces_avg,-20.57
2021-04-24,residential_avg,8.43
2021-04-25,retail_recreation,-17
2021-04-25,grocery_pharmacy,5
2021-04-25,parks,-31
2021-04-25,transit_stations,-32
2021-04-25,workplaces,-8
2021-04-25,residential,9
2021-04-25,retail_recreation_avg,-16.57
2021-04-25,grocery_pharmacy_avg,5.14
2021-04-25,parks_avg,-23
2021-04-25,transit_stations_avg,-31.57
2021-04-25,workplaces_avg,-20.29
2021-04-25,residential_avg,8.29
2021-04-26,retail_recreation,-14
2021-04-26,grocery_pharmacy,7
2021-04-26,parks,-18
2021-04-26,transit_stations,-31
2021-04-26,workplaces,-23
2021-04-26,residential,8
2021-04-26,retail_recreation_avg,-16
2021-04-26,grocery_pharmacy_avg,5.71
2021-04-26,parks_avg,-22.57
2021-04-26,transit_stations_avg,-31.29
2021-04-26,workplaces_avg,-20.14
2021-04-26,residential_avg,8.29
2021-04-27,retail_recreation,-14
2021-04-27,grocery_pharmacy,7
2021-04-27,parks,-19
2021-04-27,transit_stations,-29
2021-04-27,workplaces,-24
2021-04-27,residential,8
2021-04-27,retail_recreation_avg,-15.57
2021-04-27,grocery_pharmacy_avg,5.86
2021-04-27,parks_avg,-22.43
2021-04-27,transit_stations_avg,-31
2021-04-27,workplaces_avg,-20
2021-04-27,residential_avg,8.29
2021-04-28,retail_recreation,-13
2021-04-28,grocery_pharmacy,9
2021-04-28,parks,-18
2021-04-28,transit_stations,-29
2021-04-28,workplaces,-24
2021-04-28,residential,8
2021-04-28,retail_recreation_avg,-15.29
2021-04-28,grocery_pharmacy_avg,6.14
2021-04-28,parks_avg,-22.43
2021-04-28,transit_stations_avg,-30.71
2021-04-28,workplaces_avg,-20
2021-04-28,residential_avg,8.29
2021-04-29,retail_recreation,-9
2021-04-29,grocery_pharmacy,14
2021-04-29,parks,-17
2021-04-29,transit_stations,-25
2021-04-29,workplaces,-23
2021-04-29,residential,8
2021-04-29,retail_recreation_avg,-14.29
2021-04-29,grocery_pharmacy_avg,7.29
2021-04-29,parks_avg,-22
2021-04-29,transit_stations_avg,-29.86
2021-04-29,workplaces_avg,-19.86
2021-04-29,residential_avg,8.29
2021-04-30,retail_recreation,-8
2021-04-30,grocery_pharmacy,17
2021-04-30,parks,-18
2021-04-30,transit_stations,-23
2021-04-30,workplaces,-21
2021-04-30,residential,7
2021-04-30,retail_recreation_avg,-13.14
2021-04-30,grocery_pharmacy_avg,9.14
2021-04-30,parks_avg,-21.29
2021-04-30,transit_stations_avg,-28.57
2021-04-30,workplaces_avg,-19.71
2021-04-30,residential_avg,8
2021-05-01,retail_recreation,-6
2021-05-01,grocery_pharmacy,21
2021-05-01,parks,-19
2021-05-01,transit_stations,-20
2021-05-01,workplaces,-36
2021-05-01,residential,8
2021-05-01,retail_recreation_avg,-11.57
2021-05-01,grocery_pharmacy_avg,11.43
2021-05-01,parks_avg,-20
2021-05-01,transit_stations_avg,-27
2021-05-01,workplaces_avg,-22.71
2021-05-01,residential_avg,8
2021-05-02,retail_recreation,-7
2021-05-02,grocery_pharmacy,19
2021-05-02,parks,-27
2021-05-02,transit_stations,-22
2021-05-02,workplaces,-7
2021-05-02,residential,6
2021-05-02,retail_recreation_avg,-10.14
2021-05-02,grocery_pharmacy_avg,13.43
2021-05-02,parks_avg,-19.43
2021-05-02,transit_stations_avg,-25.57
2021-05-02,workplaces_avg,-22.57
2021-05-02,residential_avg,7.57
2021-05-03,retail_recreation,-2
2021-05-03,grocery_pharmacy,25
2021-05-03,parks,-9
2021-05-03,transit_stations,-21
2021-05-03,workplaces,-24
2021-05-03,residential,5
2021-05-03,retail_recreation_avg,-8.43
2021-05-03,grocery_pharmacy_avg,16
2021-05-03,parks_avg,-18.14
2021-05-03,transit_stations_avg,-24.14
2021-05-03,workplaces_avg,-22.71
2021-05-03,residential_avg,7.14
2021-05-04,retail_recreation,-3
2021-05-04,grocery_pharmacy,26
2021-05-04,parks,-9
2021-05-04,transit_stations,-16
2021-05-04,workplaces,-25
2021-05-04,residential,5
2021-05-04,retail_recreation_avg,-6.86
2021-05-04,grocery_pharmacy_avg,18.71
2021-05-04,parks_avg,-16.71
2021-05-04,transit_stations_avg,-22.29
2021-05-04,workplaces_avg,-22.86
2021-05-04,residential_avg,6.71
2021-05-05,retail_recreation,-1
2021-05-05,grocery_pharmacy,27
2021-05-05,parks,-7
2021-05-05,transit_stations,-16
2021-05-05,workplaces,-26
2021-05-05,residential,5
2021-05-05,retail_recreation_avg,-5.14
2021-05-05,grocery_pharmacy_avg,21.29
2021-05-05,parks_avg,-15.14
2021-05-05,transit_stations_avg,-20.43
2021-05-05,workplaces_avg,-23.14
2021-05-05,residential_avg,6.29
2021-05-06,retail_recreation,-2
2021-05-06,grocery_pharmacy,26
2021-05-06,parks,-9
2021-05-06,transit_stations,-31
2021-05-06,workplaces,-26
2021-05-06,residential,7
2021-05-06,retail_recreation_avg,-4.14
2021-05-06,grocery_pharmacy_avg,23
2021-05-06,parks_avg,-14
2021-05-06,transit_stations_avg,-21.29
2021-05-06,workplaces_avg,-23.57
2021-05-06,residential_avg,6.14
2021-05-07,retail_recreation,-2
2021-05-07,grocery_pharmacy,25
2021-05-07,parks,-12
2021-05-07,transit_stations,-34
2021-05-07,workplaces,-23
2021-05-07,residential,7
2021-05-07,retail_recreation_avg,-3.29
2021-05-07,grocery_pharmacy_avg,24.14
2021-05-07,parks_avg,-13.14
2021-05-07,transit_stations_avg,-22.86
2021-05-07,workplaces_avg,-23.86
2021-05-07,residential_avg,6.14
2021-05-08,retail_recreation,-4
2021-05-08,grocery_pharmacy,25
2021-05-08,parks,-20
2021-05-08,transit_stations,-33
2021-05-08,workplaces,-17
2021-05-08,residential,6
2021-05-08,retail_recreation_avg,-3
2021-05-08,grocery_pharmacy_avg,24.71
2021-05-08,parks_avg,-13.29
2021-05-08,transit_stations_avg,-24.71
2021-05-08,workplaces_avg,-21.14
2021-05-08,residential_avg,5.86
2021-05-09,retail_recreation,-2
2021-05-09,grocery_pharmacy,26
2021-05-09,parks,-23
2021-05-09,transit_stations,-35
2021-05-09,workplaces,-6
2021-05-09,residential,6
2021-05-09,retail_recreation_avg,-2.29
2021-05-09,grocery_pharmacy_avg,25.71
2021-05-09,parks_avg,-12.71
2021-05-09,transit_stations_avg,-26.57
2021-05-09,workplaces_avg,-21
2021-05-09,residential_avg,5.86
2021-05-10,retail_recreation,6
2021-05-10,grocery_pharmacy,36
2021-05-10,parks,1
2021-05-10,transit_stations,-31
2021-05-10,workplaces,-32
2021-05-10,residential,7
2021-05-10,retail_recreation_avg,-1.14
2021-05-10,grocery_pharmacy_avg,27.29
2021-05-10,parks_avg,-11.29
2021-05-10,transit_stations_avg,-28
2021-05-10,workplaces_avg,-22.14
2021-05-10,residential_avg,6.14
2021-05-11,retail_recreation,8
2021-05-11,grocery_pharmacy,46
2021-05-11,parks,5
2021-05-11,transit_stations,-25
2021-05-11,workplaces,-37
2021-05-11,residential,7
2021-05-11,retail_recreation_avg,0.43
2021-05-11,grocery_pharmacy_avg,30.14
2021-05-11,parks_avg,-9.29
2021-05-11,transit_stations_avg,-29.29
2021-05-11,workplaces_avg,-23.86
2021-05-11,residential_avg,6.43
2021-05-12,retail_recreation,6
2021-05-12,grocery_pharmacy,55
2021-05-12,parks,15
2021-05-12,transit_stations,-31
2021-05-12,workplaces,-62
2021-05-12,residential,12
2021-05-12,retail_recreation_avg,1.43
2021-05-12,grocery_pharmacy_avg,34.14
2021-05-12,parks_avg,-6.14
2021-05-12,transit_stations_avg,-31.43
2021-05-12,workplaces_avg,-29
2021-05-12,residential_avg,7.43
2021-05-13,retail_recreation,-13
2021-05-13,grocery_pharmacy,8
2021-05-13,parks,22
2021-05-13,transit_stations,-45
2021-05-13,workplaces,-72
2021-05-13,residential,4
2021-05-13,retail_recreation_avg,-0.14
2021-05-13,grocery_pharmacy_avg,31.57
2021-05-13,parks_avg,-1.71
2021-05-13,transit_stations_avg,-33.43
2021-05-13,workplaces_avg,-35.57
2021-05-13,residential_avg,7
2021-05-14,retail_recreation,-8
2021-05-14,grocery_pharmacy,15
2021-05-14,parks,32
2021-05-14,transit_stations,-43
2021-05-14,workplaces,-73
2021-05-14,residential,10
2021-05-14,retail_recreation_avg,-1
2021-05-14,grocery_pharmacy_avg,30.14
2021-05-14,parks_avg,4.57
2021-05-14,transit_stations_avg,-34.71
2021-05-14,workplaces_avg,-42.71
2021-05-14,residential_avg,7.43
2021-05-15,retail_recreation,-7
2021-05-15,grocery_pharmacy,18
2021-05-15,parks,24
2021-05-15,transit_stations,-35
2021-05-15,workplaces,-51
2021-05-15,residential,4
2021-05-15,retail_recreation_avg,-1.43
2021-05-15,grocery_pharmacy_avg,29.14
2021-05-15,parks_avg,10.86
2021-05-15,transit_stations_avg,-35
2021-05-15,workplaces_avg,-47.57
2021-05-15,residential_avg,7.14
2021-05-16,retail_recreation,-5
2021-05-16,grocery_pharmacy,19
2021-05-16,parks,12
2021-05-16,transit_stations,-34
2021-05-16,workplaces,-21
2021-05-16,residential,2
2021-05-16,retail_recreation_avg,-1.86
2021-05-16,grocery_pharmacy_avg,28.14
2021-05-16,parks_avg,15.86
2021-05-16,transit_stations_avg,-34.86
2021-05-16,workplaces_avg,-49.71
2021-05-16,residential_avg,6.57
2021-05-17,retail_recreation,1
2021-05-17,grocery_pharmacy,25
2021-05-17,parks,21
2021-05-17,transit_stations,-32
2021-05-17,workplaces,-36
2021-05-17,residential,6
2021-05-17,retail_recreation_avg,-2.57
2021-05-17,grocery_pharmacy_avg,26.57
2021-05-17,parks_avg,18.71
2021-05-17,transit_stations_avg,-35
2021-05-17,workplaces_avg,-50.29
2021-05-17,residential_avg,6.43
2021-05-18,retail_recreation,-1
2021-05-18,grocery_pharmacy,24
2021-05-18,parks,17
2021-05-18,transit_stations,-16
2021-05-18,workplaces,-34
2021-05-18,residential,5
2021-05-18,retail_recreation_avg,-3.86
2021-05-18,grocery_pharmacy_avg,23.43
2021-05-18,parks_avg,20.43
2021-05-18,transit_stations_avg,-33.71
2021-05-18,workplaces_avg,-49.86
2021-05-18,residential_avg,6.14
2021-05-19,retail_recreation,-1
2021-05-19,grocery_pharmacy,23
2021-05-19,parks,15
2021-05-19,transit_stations,-18
2021-05-19,workplaces,-30
2021-05-19,residential,5
2021-05-19,retail_recreation_avg,-4.86
2021-05-19,grocery_pharmacy_avg,18.86
2021-05-19,parks_avg,20.43
2021-05-19,transit_stations_avg,-31.86
2021-05-19,workplaces_avg,-45.29
2021-05-19,residential_avg,5.14
2021-05-20,retail_recreation,-2
2021-05-20,grocery_pharmacy,23
2021-05-20,parks,13
2021-05-20,transit_stations,-22
2021-05-20,workplaces,-27
2021-05-20,residential,6
2021-05-20,retail_recreation_avg,-3.29
2021-05-20,grocery_pharmacy_avg,21
2021-05-20,parks_avg,19.14
2021-05-20,transit_stations_avg,-28.57
2021-05-20,workplaces_avg,-38.86
2021-05-20,residential_avg,5.43
2021-05-21,retail_recreation,-5
2021-05-21,grocery_pharmacy,17
2021-05-21,parks,2
2021-05-21,transit_stations,-23
2021-05-21,workplaces,-23
2021-05-21,residential,7
2021-05-21,retail_recreation_avg,-2.86
2021-05-21,grocery_pharmacy_avg,21.29
2021-05-21,parks_avg,14.86
2021-05-21,transit_stations_avg,-25.71
2021-05-21,workplaces_avg,-31.71
2021-05-21,residential_avg,5
2021-05-22,retail_recreation,-6
2021-05-22,grocery_pharmacy,18
2021-05-22,parks,0
2021-05-22,transit_stations,-18
2021-05-22,workplaces,-16
2021-05-22,residential,5
2021-05-22,retail_recreation_avg,-2.71
2021-05-22,grocery_pharmacy_avg,21.29
2021-05-22,parks_avg,11.43
2021-05-22,transit_stations_avg,-23.29
2021-05-22,workplaces_avg,-26.71
2021-05-22,residential_avg,5.14
2021-05-23,retail_recreation,-6
2021-05-23,grocery_pharmacy,18
2021-05-23,parks,5
2021-05-23,transit_stations,-17
2021-05-23,workplaces,-6
2021-05-23,residential,5
2021-05-23,retail_recreation_avg,-2.86
2021-05-23,grocery_pharmacy_avg,21.14
2021-05-23,parks_avg,10.43
2021-05-23,transit_stations_avg,-20.86
2021-05-23,workplaces_avg,-24.57
2021-05-23,residential_avg,5.57
2021-05-24,retail_recreation,-5
2021-05-24,grocery_pharmacy,16
2021-05-24,parks,3
2021-05-24,transit_stations,-22
2021-05-24,workplaces,-22
2021-05-24,residential,6
2021-05-24,retail_recreation_avg,-3.71
2021-05-24,grocery_pharmacy_avg,19.86
2021-05-24,parks_avg,7.86
2021-05-24,transit_stations_avg,-19.43
2021-05-24,workplaces_avg,-22.57
2021-05-24,residential_avg,5.57
2021-05-25,retail_recreation,-1
2021-05-25,grocery_pharmacy,24
2021-05-25,parks,8
2021-05-25,transit_stations,-14
2021-05-25,workplaces,-23
2021-05-25,residential,5
2021-05-25,retail_recreation_avg,-3.71
2021-05-25,grocery_pharmacy_avg,19.86
2021-05-25,parks_avg,6.57
2021-05-25,transit_stations_avg,-19.14
2021-05-25,workplaces_avg,-21
2021-05-25,residential_avg,5.57
2021-05-26,retail_recreation,4
2021-05-26,grocery_pharmacy,24
2021-05-26,parks,34
2021-05-26,transit_stations,-18
2021-05-26,workplaces,-57
2021-05-26,residential,12
2021-05-26,retail_recreation_avg,-3
2021-05-26,grocery_pharmacy_avg,20
2021-05-26,parks_avg,9.29
2021-05-26,transit_stations_avg,-19.14
2021-05-26,workplaces_avg,-24.86
2021-05-26,residential_avg,6.57
2021-05-27,retail_recreation,0
2021-05-27,grocery_pharmacy,23
2021-05-27,parks,5
2021-05-27,transit_stations,-18
2021-05-27,workplaces,-21
2021-05-27,residential,6
2021-05-27,retail_recreation_avg,-2.71
2021-05-27,grocery_pharmacy_avg,20
2021-05-27,parks_avg,8.14
2021-05-27,transit_stations_avg,-18.57
2021-05-27,workplaces_avg,-24
2021-05-27,residential_avg,6.57
2021-05-28,retail_recreation,-2
2021-05-28,grocery_pharmacy,20
2021-05-28,parks,-2
2021-05-28,transit_stations,-19
2021-05-28,workplaces,-18
2021-05-28,residential,7
2021-05-28,retail_recreation_avg,-2.29
2021-05-28,grocery_pharmacy_avg,20.43
2021-05-28,parks_avg,7.57
2021-05-28,transit_stations_avg,-18
2021-05-28,workplaces_avg,-23.29
2021-05-28,residential_avg,6.57
2021-05-29,retail_recreation,-5
2021-05-29,grocery_pharmacy,18
2021-05-29,parks,-5
2021-05-29,transit_stations,-15
2021-05-29,workplaces,-11
2021-05-29,residential,5
2021-05-29,retail_recreation_avg,-2.14
2021-05-29,grocery_pharmacy_avg,20.43
2021-05-29,parks_avg,6.86
2021-05-29,transit_stations_avg,-17.57
2021-05-29,workplaces_avg,-22.57
2021-05-29,residential_avg,6.57
2021-05-30,retail_recreation,-1
2021-05-30,grocery_pharmacy,23
2021-05-30,parks,8
2021-05-30,transit_stations,-14
2021-05-30,workplaces,-4
2021-05-30,residential,4
2021-05-30,retail_recreation_avg,-1.43
2021-05-30,grocery_pharmacy_avg,21.14
2021-05-30,parks_avg,7.29
2021-05-30,transit_stations_avg,-17.14
2021-05-30,workplaces_avg,-22.29
2021-05-30,residential_avg,6.43
2021-05-31,retail_recreation,5
2021-05-31,grocery_pharmacy,27
2021-05-31,parks,14
2021-05-31,transit_stations,-16
2021-05-31,workplaces,-22
2021-05-31,residential,5
2021-05-31,retail_recreation_avg,0
2021-05-31,grocery_pharmacy_avg,22.71
2021-05-31,parks_avg,8.86
2021-05-31,transit_stations_avg,-16.29
2021-05-31,workplaces_avg,-22.29
2021-05-31,residential_avg,6.29
2021-06-01,retail_recreation,7
2021-06-01,grocery_pharmacy,29
2021-06-01,parks,34
2021-06-01,transit_stations,-15
2021-06-01,workplaces,-58
2021-06-01,residential,12
2021-06-01,retail_recreation_avg,1.14
2021-06-01,grocery_pharmacy_avg,23.43
2021-06-01,parks_avg,12.57
2021-06-01,transit_stations_avg,-16.43
2021-06-01,workplaces_avg,-27.29
2021-06-01,residential_avg,7.29
2021-06-02,retail_recreation,3
2021-06-02,grocery_pharmacy,28
2021-06-02,parks,8
2021-06-02,transit_stations,-16
2021-06-02,workplaces,-20
2021-06-02,residential,5
2021-06-02,retail_recreation_avg,1
2021-06-02,grocery_pharmacy_avg,24
2021-06-02,parks_avg,8.86
2021-06-02,transit_stations_avg,-16.14
2021-06-02,workplaces_avg,-22
2021-06-02,residential_avg,6.29
2021-06-03,retail_recreation,4
2021-06-03,grocery_pharmacy,29
2021-06-03,parks,8
2021-06-03,transit_stations,-17
2021-06-03,workplaces,-19
2021-06-03,residential,6
2021-06-03,retail_recreation_avg,1.57
2021-06-03,grocery_pharmacy_avg,24.86
2021-06-03,parks_avg,9.29
2021-06-03,transit_stations_avg,-16
2021-06-03,workplaces_avg,-21.71
2021-06-03,residential_avg,6.29
2021-06-04,retail_recreation,0
2021-06-04,grocery_pharmacy,23
2021-06-04,parks,1
2021-06-04,transit_stations,-19
2021-06-04,workplaces,-17
2021-06-04,residential,6
2021-06-04,retail_recreation_avg,1.86
2021-06-04,grocery_pharmacy_avg,25.29
2021-06-04,parks_avg,9.71
2021-06-04,transit_stations_avg,-16
2021-06-04,workplaces_avg,-21.57
2021-06-04,residential_avg,6.14
2021-06-05,retail_recreation,1
2021-06-05,grocery_pharmacy,27
2021-06-05,parks,2
2021-06-05,transit_stations,-13
2021-06-05,workplaces,-11
2021-06-05,residential,4
2021-06-05,retail_recreation_avg,2.71
2021-06-05,grocery_pharmacy_avg,26.57
2021-06-05,parks_avg,10.71
2021-06-05,transit_stations_avg,-15.71
2021-06-05,workplaces_avg,-21.57
2021-06-05,residential_avg,6
2021-06-06,retail_recreation,-1
2021-06-06,grocery_pharmacy,23
2021-06-06,parks,6
2021-06-06,transit_stations,-14
2021-06-06,workplaces,-5
2021-06-06,residential,4
2021-06-06,retail_recreation_avg,2.71
2021-06-06,grocery_pharmacy_avg,26.57
2021-06-06,parks_avg,10.43
2021-06-06,transit_stations_avg,-15.71
2021-06-06,workplaces_avg,-21.71
2021-06-06,residential_avg,6
2021-06-07,retail_recreation,2
2021-06-07,grocery_pharmacy,25
2021-06-07,parks,8
2021-06-07,transit_stations,-19
2021-06-07,workplaces,-20
2021-06-07,residential,5
2021-06-07,retail_recreation_avg,2.29
2021-06-07,grocery_pharmacy_avg,26.29
2021-06-07,parks_avg,9.57
2021-06-07,transit_stations_avg,-16.14
2021-06-07,workplaces_avg,-21.43
2021-06-07,residential_avg,6
2021-06-08,retail_recreation,1
2021-06-08,grocery_pharmacy,24
2021-06-08,parks,7
2021-06-08,transit_stations,-19
2021-06-08,workplaces,-20
2021-06-08,residential,6
2021-06-08,retail_recreation_avg,1.43
2021-06-08,grocery_pharmacy_avg,25.57
2021-06-08,parks_avg,5.71
2021-06-08,transit_stations_avg,-16.71
2021-06-08,workplaces_avg,-16
2021-06-08,residential_avg,5.14
2021-06-09,retail_recreation,2
2021-06-09,grocery_pharmacy,25
2021-06-09,parks,8
2021-06-09,transit_stations,-19
2021-06-09,workplaces,-20
2021-06-09,residential,6
2021-06-09,retail_recreation_avg,1.29
2021-06-09,grocery_pharmacy_avg,25.14
2021-06-09,parks_avg,5.71
2021-06-09,transit_stations_avg,-17.14
2021-06-09,workplaces_avg,-16
2021-06-09,residential_avg,5.29
2021-06-10,retail_recreation,2
2021-06-10,grocery_pharmacy,25
2021-06-10,parks,5
2021-06-10,transit_stations,-19
2021-06-10,workplaces,-19
2021-06-10,residential,6
2021-06-10,retail_recreation_avg,1
2021-06-10,grocery_pharmacy_avg,24.57
2021-06-10,parks_avg,5.29
2021-06-10,transit_stations_avg,-17.43
2021-06-10,workplaces_avg,-16
2021-06-10,residential_avg,5.29
2021-06-11,retail_recreation,-1
2021-06-11,grocery_pharmacy,20
2021-06-11,parks,-2
2021-06-11,transit_stations,-21
2021-06-11,workplaces,-17
2021-06-11,residential,7
2021-06-11,retail_recreation_avg,0.86
